txn_id,from_account,to_account,amount,timestamp,txn_type,channel,location,kyc_risk,company
T7151,A1484,A1437,4359.07,2025-02-12T01:51:00,DEPOSIT,IMPS,Bangalore,0.23,XYZ Pvt Ltd
T7152,A0553,A0781,163143.59,2025-01-12T18:14:00,DEPOSIT,CASH,Bangalore,0.29,ABC Corp
T7153,A0403,A0307,297450.87,2025-04-25T07:22:00,PAYMENT,IMPS,Delhi,0.06,XYZ Pvt Ltd
T7154,A1091,A1295,241059.87,2025-01-21T03:19:00,DEPOSIT,CASH,Hyderabad,0.71,LMN Ltd
T7155,A0540,A0218,269420.02,2025-02-11T06:32:00,PAYMENT,IMPS,Hyderabad,0.53,LMN Ltd
T7156,A1215,A0214,299872.96,2025-03-16T13:30:00,WITHDRAWAL,UPI,Hyderabad,0.09,-
T7157,A0427,A0901,290498.65,2025-03-20T20:06:00,PAYMENT,UPI,Delhi,0.59,XYZ Pvt Ltd
T7158,A0238,A1369,24043.68,2025-02-21T17:55:00,TRANSFER,RTGS,Bangalore,0.94,-
T7159,A0339,A1241,215883.22,2025-05-12T13:25:00,TRANSFER,RTGS,Mumbai,0.29,XYZ Pvt Ltd
T7160,A0444,A0251,55556.3,2025-02-05T08:26:00,PAYMENT,RTGS,Chennai,0.89,LMN Ltd
T7161,A0291,A0629,167357.79,2025-04-11T22:36:00,PAYMENT,NEFT,Chennai,0.55,XYZ Pvt Ltd
T7162,A1194,A1471,257374.6,2025-04-23T06:29:00,WITHDRAWAL,CASH,Mumbai,0.16,-
T7163,A0922,A0144,86499.93,2025-04-06T01:17:00,WITHDRAWAL,NEFT,Bangalore,0.05,LMN Ltd
T7164,A0225,A0774,285747.32,2025-02-22T02:31:00,WITHDRAWAL,CASH,Bangalore,0.07,XYZ Pvt Ltd
T7165,A0503,A1174,68360.16,2025-02-18T18:49:00,WITHDRAWAL,IMPS,Hyderabad,0.21,ABC Corp
T7166,A1401,A1276,145994.06,2025-03-30T02:58:00,TRANSFER,IMPS,Bangalore,0.75,LMN Ltd
T7167,A1466,A1465,33398.73,2025-03-28T17:54:00,WITHDRAWAL,UPI,Hyderabad,0.28,LMN Ltd
T7168,A0935,A0295,57525.42,2025-03-10T03:47:00,TRANSFER,CASH,Hyderabad,0.63,ABC Corp
T7169,A0614,A1266,102581.98,2025-01-08T08:09:00,WITHDRAWAL,NEFT,Bangalore,0.54,LMN Ltd
T7170,A1001,A1134,219716.83,2025-01-25T01:59:00,TRANSFER,NEFT,Mumbai,0.74,LMN Ltd
T7171,A1417,A0815,121868.42,2025-04-13T01:34:00,TRANSFER,IMPS,Delhi,0.4,-
T7172,A1156,A1171,24362.7,2025-03-13T12:13:00,WITHDRAWAL,RTGS,Mumbai,0.63,XYZ Pvt Ltd
T7173,A0171,A0550,200562.29,2025-05-02T20:52:00,TRANSFER,UPI,Mumbai,0.96,ABC Corp
T7174,A0674,A1409,273016.11,2025-01-03T06:34:00,DEPOSIT,IMPS,Chennai,0.8,XYZ Pvt Ltd
T7175,A0516,A0621,222997.8,2025-02-26T21:07:00,WITHDRAWAL,IMPS,Bangalore,0.79,LMN Ltd
T7176,A0848,A0577,135819.8,2025-03-04T15:23:00,DEPOSIT,UPI,Delhi,0.11,-
T7177,A0346,A0007,141334.43,2025-02-23T12:02:00,TRANSFER,IMPS,Chennai,0.47,LMN Ltd
T7178,A0884,A1248,105793.09,2025-03-25T02:35:00,TRANSFER,CASH,Mumbai,0.45,LMN Ltd
T7179,A1027,A0552,252887.24,2025-03-29T18:46:00,TRANSFER,CASH,Mumbai,0.61,ABC Corp
T7180,A0115,A1478,252280.95,2025-04-21T11:12:00,PAYMENT,CASH,Chennai,0.62,LMN Ltd
T7181,A0151,A0325,240533.74,2025-05-18T11:40:00,PAYMENT,UPI,Delhi,0.7,LMN Ltd
T7182,A0459,A1171,161664.53,2025-02-23T03:18:00,DEPOSIT,CASH,Delhi,0.31,LMN Ltd
T7183,A1496,A1357,94825.58,2025-03-22T07:09:00,WITHDRAWAL,UPI,Chennai,0.37,ABC Corp
T7184,A1318,A0308,13413.42,2025-04-16T09:22:00,PAYMENT,NEFT,Mumbai,0.89,ABC Corp
T7185,A0559,A0242,116307.83,2025-03-09T20:40:00,WITHDRAWAL,NEFT,Delhi,0.24,ABC Corp
T7186,A0178,A1160,171561.99,2025-03-09T02:46:00,WITHDRAWAL,IMPS,Chennai,0.51,LMN Ltd
T7187,A1392,A0622,230530.53,2025-03-25T11:18:00,DEPOSIT,RTGS,Mumbai,0.8,LMN Ltd
T7188,A1182,A1223,141073.43,2025-05-15T07:10:00,TRANSFER,UPI,Hyderabad,0.99,-
T7189,A0218,A0069,108008.51,2025-03-31T21:16:00,PAYMENT,CASH,Chennai,0.12,XYZ Pvt Ltd
T7190,A1499,A1353,201685.36,2025-04-26T02:23:00,PAYMENT,NEFT,Hyderabad,0.19,-
T7191,A0679,A1403,175515.78,2025-05-06T17:37:00,WITHDRAWAL,RTGS,Chennai,0.95,LMN Ltd
T7192,A1154,A0868,255952.31,2025-01-16T10:07:00,TRANSFER,NEFT,Hyderabad,0.61,XYZ Pvt Ltd
T7193,A1039,A0362,253080.58,2025-04-04T22:19:00,WITHDRAWAL,UPI,Bangalore,0.58,LMN Ltd
T7194,A0515,A0660,152930.39,2025-01-04T12:41:00,DEPOSIT,CASH,Mumbai,0.1,LMN Ltd
T7195,A1232,A0061,296659.52,2025-03-31T17:26:00,TRANSFER,IMPS,Hyderabad,0.79,XYZ Pvt Ltd
T7196,A1079,A0894,210815.77,2025-02-08T01:06:00,TRANSFER,RTGS,Bangalore,0.33,ABC Corp
T7197,A0485,A0302,277499.01,2025-04-01T13:54:00,WITHDRAWAL,RTGS,Hyderabad,0.78,ABC Corp
T7198,A1079,A0076,138437.08,2025-03-13T07:21:00,WITHDRAWAL,UPI,Mumbai,0.55,-
T7199,A0744,A1002,240415.9,2025-01-20T11:49:00,PAYMENT,RTGS,Hyderabad,0.76,XYZ Pvt Ltd
T7200,A0681,A1358,74835.77,2025-02-03T06:30:00,WITHDRAWAL,RTGS,Chennai,0.51,ABC Corp
T7201,A0300,A0233,182769.51,2025-01-31T14:51:00,TRANSFER,NEFT,Chennai,0.3,LMN Ltd
T7202,A0613,A1148,198043.78,2025-05-16T05:34:00,WITHDRAWAL,NEFT,Mumbai,0.88,-
T7203,A0118,A1330,194020.16,2025-04-12T21:25:00,TRANSFER,CASH,Bangalore,0.16,ABC Corp
T7204,A0160,A0472,87296.0,2025-02-11T04:31:00,PAYMENT,NEFT,Chennai,0.08,-
T7205,A0068,A0127,298102.36,2025-05-01T22:35:00,DEPOSIT,CASH,Hyderabad,0.16,LMN Ltd
T7206,A0372,A0839,63298.23,2025-04-12T19:11:00,DEPOSIT,IMPS,Chennai,0.56,XYZ Pvt Ltd
T7207,A1107,A0507,242435.52,2025-05-17T02:30:00,TRANSFER,RTGS,Chennai,0.35,ABC Corp
T7208,A1102,A0757,272002.12,2025-03-11T19:24:00,DEPOSIT,CASH,Chennai,0.74,XYZ Pvt Ltd
T7209,A1333,A0735,289023.11,2025-01-08T21:25:00,TRANSFER,RTGS,Bangalore,0.8,-
T7210,A1213,A0436,238922.49,2025-02-21T00:45:00,TRANSFER,IMPS,Delhi,0.89,LMN Ltd
T7211,A0734,A0330,1813.66,2025-03-10T17:32:00,DEPOSIT,NEFT,Chennai,0.39,XYZ Pvt Ltd
T7212,A1365,A1415,144629.29,2025-04-03T11:09:00,DEPOSIT,RTGS,Hyderabad,0.02,XYZ Pvt Ltd
T7213,A0601,A0276,186447.82,2025-05-16T06:53:00,WITHDRAWAL,IMPS,Bangalore,0.39,LMN Ltd
T7214,A0030,A0531,259061.94,2025-01-16T01:11:00,WITHDRAWAL,RTGS,Mumbai,0.3,-
T7215,A1216,A1477,22506.21,2025-02-08T16:26:00,DEPOSIT,RTGS,Delhi,0.87,LMN Ltd
T7216,A0836,A0074,220325.51,2025-04-12T03:12:00,WITHDRAWAL,RTGS,Hyderabad,0.86,LMN Ltd
T7217,A0603,A1362,16914.16,2025-03-04T04:25:00,WITHDRAWAL,UPI,Hyderabad,0.52,ABC Corp
T7218,A0074,A0867,20660.45,2025-02-22T11:12:00,WITHDRAWAL,IMPS,Delhi,0.5,ABC Corp
T7219,A1363,A0949,76626.67,2025-03-22T16:35:00,TRANSFER,RTGS,Delhi,0.44,XYZ Pvt Ltd
T7220,A0323,A1224,102379.61,2025-03-27T03:45:00,DEPOSIT,NEFT,Mumbai,0.61,LMN Ltd
T7221,A0367,A0137,65018.34,2025-01-26T07:38:00,WITHDRAWAL,RTGS,Chennai,0.45,XYZ Pvt Ltd
T7222,A0575,A0105,174391.3,2025-02-06T21:56:00,WITHDRAWAL,RTGS,Mumbai,0.26,ABC Corp
T7223,A0728,A0940,186196.69,2025-03-08T15:51:00,TRANSFER,CASH,Chennai,0.27,ABC Corp
T7224,A1152,A1218,24877.3,2025-03-06T22:54:00,DEPOSIT,UPI,Bangalore,0.62,LMN Ltd
T7225,A0614,A0811,256255.95,2025-04-30T22:28:00,TRANSFER,RTGS,Chennai,0.89,LMN Ltd
T7226,A0502,A1124,21583.21,2025-05-18T05:47:00,DEPOSIT,NEFT,Bangalore,0.62,XYZ Pvt Ltd
T7227,A0101,A1242,256721.46,2025-05-18T18:44:00,PAYMENT,CASH,Delhi,0.03,-
T7228,A0208,A0653,146571.87,2025-01-17T20:57:00,TRANSFER,CASH,Delhi,0.4,LMN Ltd
T7229,A0150,A0726,10363.04,2025-04-02T10:16:00,PAYMENT,UPI,Delhi,0.38,-
T7230,A0640,A1025,191727.56,2025-04-12T04:05:00,DEPOSIT,CASH,Bangalore,0.2,-
T7231,A0100,A0533,38160.57,2025-04-17T21:38:00,TRANSFER,UPI,Mumbai,0.05,ABC Corp
T7232,A1016,A1496,10250.68,2025-01-08T05:26:00,TRANSFER,CASH,Bangalore,0.44,ABC Corp
T7233,A1120,A0256,271597.2,2025-05-06T04:31:00,TRANSFER,CASH,Mumbai,0.87,XYZ Pvt Ltd
T7234,A0119,A1122,124971.8,2025-01-28T15:36:00,PAYMENT,RTGS,Mumbai,0.85,XYZ Pvt Ltd
T7235,A0435,A0037,237377.11,2025-02-17T07:57:00,PAYMENT,NEFT,Delhi,0.91,LMN Ltd
T7236,A0155,A0574,107667.38,2025-05-07T05:56:00,DEPOSIT,IMPS,Chennai,0.5,LMN Ltd
T7237,A1005,A0652,172577.78,2025-01-23T10:59:00,DEPOSIT,CASH,Delhi,0.02,XYZ Pvt Ltd
T7238,A1158,A1189,231960.49,2025-04-22T20:15:00,PAYMENT,RTGS,Bangalore,0.64,ABC Corp
T7239,A0921,A0307,149880.02,2025-04-27T19:07:00,PAYMENT,CASH,Bangalore,0.85,-
T7240,A0741,A0096,75957.53,2025-02-28T08:58:00,PAYMENT,NEFT,Chennai,0.31,-
T7241,A0834,A0848,208330.89,2025-01-17T00:36:00,TRANSFER,NEFT,Bangalore,0.16,-
T7242,A1069,A0542,96087.87,2025-03-13T04:30:00,WITHDRAWAL,CASH,Delhi,0.24,-
T7243,A0968,A0583,133038.37,2025-05-10T02:11:00,PAYMENT,UPI,Mumbai,0.75,XYZ Pvt Ltd
T7244,A0520,A1284,11306.34,2025-05-02T18:10:00,TRANSFER,UPI,Chennai,0.54,LMN Ltd
T7245,A0245,A0403,4493.62,2025-01-25T14:40:00,PAYMENT,CASH,Chennai,0.65,ABC Corp
T7246,A0124,A0273,80733.49,2025-01-06T10:36:00,TRANSFER,IMPS,Hyderabad,0.3,ABC Corp
T7247,A0163,A0433,41484.92,2025-02-07T14:42:00,WITHDRAWAL,CASH,Hyderabad,0.65,-
T7248,A0437,A1169,25253.79,2025-04-07T00:57:00,DEPOSIT,RTGS,Bangalore,0.37,-
T7249,A0062,A0562,114125.21,2025-04-26T07:39:00,DEPOSIT,CASH,Bangalore,0.51,LMN Ltd
T7250,A0432,A0249,4140.17,2025-03-01T18:49:00,TRANSFER,NEFT,Chennai,0.01,-
T7251,A0206,A1345,167885.03,2025-02-10T02:57:00,WITHDRAWAL,IMPS,Mumbai,0.28,ABC Corp
T7252,A1471,A0499,132596.23,2025-04-09T10:10:00,WITHDRAWAL,UPI,Delhi,0.17,XYZ Pvt Ltd
T7253,A0372,A0516,203757.16,2025-05-11T10:41:00,TRANSFER,CASH,Bangalore,0.21,ABC Corp
T7254,A1306,A0156,119555.18,2025-01-25T23:28:00,DEPOSIT,IMPS,Bangalore,0.81,XYZ Pvt Ltd
T7255,A0697,A0192,206811.36,2025-04-19T09:30:00,WITHDRAWAL,IMPS,Hyderabad,0.5,-
T7256,A0280,A1414,211014.18,2025-02-28T22:16:00,TRANSFER,NEFT,Hyderabad,0.6,-
T7257,A0305,A1334,170440.69,2025-02-10T04:09:00,TRANSFER,NEFT,Chennai,0.47,ABC Corp
T7258,A0884,A0883,137488.37,2025-03-29T14:06:00,WITHDRAWAL,RTGS,Bangalore,0.27,XYZ Pvt Ltd
T7259,A0414,A1226,286254.38,2025-02-05T00:13:00,WITHDRAWAL,RTGS,Bangalore,0.78,ABC Corp
T7260,A1326,A1308,65653.95,2025-02-11T09:11:00,DEPOSIT,IMPS,Delhi,0.78,-
T7261,A1155,A1385,276432.94,2025-01-19T10:00:00,TRANSFER,CASH,Bangalore,0.69,LMN Ltd
T7262,A1238,A0503,143548.29,2025-03-12T04:11:00,WITHDRAWAL,IMPS,Delhi,0.27,LMN Ltd
T7263,A0164,A0130,86679.1,2025-02-08T09:06:00,WITHDRAWAL,CASH,Bangalore,0.09,-
T7264,A0602,A0890,2471.97,2025-02-24T14:00:00,TRANSFER,CASH,Chennai,0.16,LMN Ltd
T7265,A1370,A0763,290181.77,2025-03-01T00:10:00,DEPOSIT,CASH,Bangalore,0.97,ABC Corp
T7266,A0713,A1388,157361.55,2025-01-26T19:49:00,PAYMENT,RTGS,Hyderabad,0.97,ABC Corp
T7267,A1344,A1311,274688.05,2025-02-05T20:48:00,TRANSFER,NEFT,Bangalore,0.14,XYZ Pvt Ltd
T7268,A0135,A0123,136391.3,2025-05-09T21:29:00,DEPOSIT,RTGS,Mumbai,0.12,-
T7269,A0760,A0169,55698.89,2025-02-12T00:51:00,PAYMENT,CASH,Chennai,0.57,XYZ Pvt Ltd
T7270,A0957,A1100,177933.78,2025-04-22T00:42:00,WITHDRAWAL,NEFT,Mumbai,0.74,ABC Corp
T7271,A0371,A1151,151774.29,2025-01-12T20:18:00,DEPOSIT,CASH,Hyderabad,0.37,ABC Corp
T7272,A0164,A0900,214756.72,2025-01-15T00:35:00,TRANSFER,NEFT,Delhi,0.19,ABC Corp
T7273,A0774,A1465,290076.48,2025-02-18T21:04:00,DEPOSIT,IMPS,Hyderabad,0.47,XYZ Pvt Ltd
T7274,A0852,A1227,73771.15,2025-01-07T17:55:00,TRANSFER,RTGS,Bangalore,0.41,LMN Ltd
T7275,A0270,A0552,226011.83,2025-03-16T13:17:00,PAYMENT,NEFT,Bangalore,0.72,XYZ Pvt Ltd
T7276,A1338,A0676,126958.96,2025-05-17T18:37:00,WITHDRAWAL,NEFT,Delhi,0.81,-
T7277,A0442,A0590,115450.71,2025-02-28T15:08:00,TRANSFER,IMPS,Hyderabad,0.46,-
T7278,A1008,A0965,163108.55,2025-02-27T04:50:00,WITHDRAWAL,UPI,Delhi,0.2,-
T7279,A1118,A0677,167238.09,2025-05-19T07:21:00,WITHDRAWAL,CASH,Delhi,0.79,XYZ Pvt Ltd
T7280,A0592,A1067,180560.43,2025-01-04T07:36:00,PAYMENT,RTGS,Mumbai,0.6,XYZ Pvt Ltd
T7281,A1412,A0572,201331.22,2025-03-23T05:22:00,TRANSFER,NEFT,Hyderabad,0.06,ABC Corp
T7282,A1135,A0724,47986.42,2025-04-25T09:20:00,DEPOSIT,UPI,Delhi,0.71,LMN Ltd
T7283,A1478,A0663,277206.7,2025-04-02T07:11:00,PAYMENT,CASH,Hyderabad,0.67,-
T7284,A0071,A1153,277650.01,2025-04-23T03:01:00,DEPOSIT,IMPS,Hyderabad,0.84,LMN Ltd
T7285,A1478,A1284,268877.35,2025-04-02T14:33:00,TRANSFER,RTGS,Hyderabad,0.13,LMN Ltd
T7286,A1136,A0127,207273.75,2025-03-29T03:20:00,WITHDRAWAL,IMPS,Delhi,0.15,-
T7287,A0120,A1176,298089.39,2025-05-02T17:28:00,DEPOSIT,UPI,Mumbai,0.72,LMN Ltd
T7288,A0328,A0781,286151.41,2025-02-07T00:27:00,PAYMENT,RTGS,Delhi,0.95,LMN Ltd
T7289,A0871,A0590,188439.65,2025-03-09T06:27:00,PAYMENT,IMPS,Chennai,0.91,-
T7290,A0568,A0264,182901.13,2025-02-21T19:12:00,PAYMENT,CASH,Chennai,0.69,LMN Ltd
T7291,A0363,A0046,213840.86,2025-04-23T16:02:00,PAYMENT,RTGS,Mumbai,0.4,-
T7292,A1440,A0287,83616.2,2025-01-04T10:12:00,TRANSFER,NEFT,Hyderabad,0.64,-
T7293,A1438,A0605,220169.98,2025-02-25T00:52:00,WITHDRAWAL,CASH,Delhi,0.08,XYZ Pvt Ltd
T7294,A0182,A0820,221895.18,2025-04-25T18:04:00,PAYMENT,UPI,Delhi,0.44,XYZ Pvt Ltd
T7295,A0028,A1312,200243.04,2025-04-07T22:22:00,WITHDRAWAL,UPI,Mumbai,0.3,ABC Corp
T7296,A1097,A0587,106590.45,2025-04-20T05:56:00,PAYMENT,NEFT,Mumbai,0.6,-
T7297,A1329,A0560,226424.77,2025-01-07T04:59:00,TRANSFER,CASH,Bangalore,0.12,LMN Ltd
T7298,A0133,A0405,128780.73,2025-02-15T16:52:00,WITHDRAWAL,RTGS,Hyderabad,0.76,XYZ Pvt Ltd
T7299,A0650,A0528,290210.3,2025-02-28T07:51:00,DEPOSIT,UPI,Bangalore,0.99,XYZ Pvt Ltd
T7300,A0416,A0242,188018.4,2025-03-06T06:43:00,PAYMENT,CASH,Chennai,0.18,XYZ Pvt Ltd
T7301,A0805,A1121,22240.98,2025-01-15T14:57:00,TRANSFER,RTGS,Hyderabad,0.77,-
T7302,A1064,A0613,42089.03,2025-02-03T07:26:00,DEPOSIT,RTGS,Bangalore,0.38,XYZ Pvt Ltd
T7303,A0019,A1496,54606.76,2025-02-08T21:01:00,TRANSFER,UPI,Delhi,0.5,-
T7304,A0984,A0375,245620.92,2025-05-12T18:59:00,PAYMENT,UPI,Bangalore,0.62,ABC Corp
T7305,A0399,A1433,217853.69,2025-02-13T18:26:00,DEPOSIT,RTGS,Hyderabad,0.82,ABC Corp
T7306,A0399,A1231,221766.35,2025-04-12T21:21:00,WITHDRAWAL,NEFT,Chennai,0.81,XYZ Pvt Ltd
T7307,A0670,A1070,12559.55,2025-03-06T10:36:00,DEPOSIT,RTGS,Mumbai,0.96,ABC Corp
T7308,A0646,A0478,220903.88,2025-02-01T13:48:00,WITHDRAWAL,IMPS,Mumbai,0.33,-
T7309,A0361,A0508,260864.69,2025-04-13T22:26:00,WITHDRAWAL,CASH,Chennai,0.44,LMN Ltd
T7310,A0033,A1039,53716.16,2025-01-13T08:42:00,DEPOSIT,CASH,Chennai,0.44,XYZ Pvt Ltd
T7311,A1238,A0693,149853.75,2025-02-14T04:33:00,TRANSFER,IMPS,Chennai,0.19,ABC Corp
T7312,A1150,A0292,212026.69,2025-01-10T16:36:00,DEPOSIT,NEFT,Bangalore,0.15,ABC Corp
T7313,A0485,A0526,126674.84,2025-03-20T19:00:00,PAYMENT,CASH,Chennai,0.5,-
T7314,A1483,A1470,268008.5,2025-01-21T01:13:00,PAYMENT,IMPS,Chennai,0.65,XYZ Pvt Ltd
T7315,A1298,A1141,60480.58,2025-03-16T10:29:00,WITHDRAWAL,RTGS,Hyderabad,0.91,XYZ Pvt Ltd
T7316,A0976,A0614,5591.85,2025-04-30T03:08:00,DEPOSIT,NEFT,Hyderabad,0.64,ABC Corp
T7317,A1241,A0254,129616.07,2025-01-02T02:03:00,WITHDRAWAL,CASH,Chennai,0.33,-
T7318,A1399,A1025,83800.73,2025-03-28T20:32:00,DEPOSIT,IMPS,Chennai,0.16,XYZ Pvt Ltd
T7319,A0020,A1370,232787.29,2025-03-04T05:49:00,TRANSFER,UPI,Delhi,0.93,LMN Ltd
T7320,A0892,A1075,282243.05,2025-02-08T21:51:00,TRANSFER,RTGS,Mumbai,0.54,XYZ Pvt Ltd
T7321,A0354,A0257,104932.24,2025-04-12T16:14:00,PAYMENT,UPI,Hyderabad,0.94,-
T7322,A0241,A0846,224804.07,2025-05-10T08:02:00,WITHDRAWAL,CASH,Delhi,0.5,-
T7323,A0884,A1017,176890.8,2025-04-01T08:37:00,TRANSFER,NEFT,Delhi,0.39,LMN Ltd
T7324,A0798,A0950,242177.34,2025-01-01T22:16:00,WITHDRAWAL,CASH,Hyderabad,0.46,XYZ Pvt Ltd
T7325,A0652,A1312,89785.34,2025-03-04T18:45:00,PAYMENT,IMPS,Hyderabad,0.71,LMN Ltd
T7326,A0994,A1108,20360.88,2025-01-30T14:53:00,WITHDRAWAL,UPI,Mumbai,0.8,XYZ Pvt Ltd
T7327,A0532,A0601,243985.88,2025-03-07T05:58:00,PAYMENT,CASH,Hyderabad,0.06,XYZ Pvt Ltd
T7328,A1338,A1416,234479.94,2025-04-02T22:11:00,DEPOSIT,IMPS,Mumbai,0.28,-
T7329,A0082,A0201,277510.04,2025-03-26T17:21:00,DEPOSIT,RTGS,Bangalore,0.34,XYZ Pvt Ltd
T7330,A0313,A0830,198243.1,2025-02-15T01:29:00,WITHDRAWAL,IMPS,Hyderabad,0.06,LMN Ltd
T7331,A1276,A1051,199893.55,2025-02-01T14:01:00,WITHDRAWAL,UPI,Chennai,0.7,-
T7332,A1480,A1353,66700.22,2025-03-02T13:59:00,DEPOSIT,NEFT,Hyderabad,0.98,XYZ Pvt Ltd
T7333,A1352,A1171,51159.57,2025-03-09T00:44:00,TRANSFER,UPI,Mumbai,0.65,LMN Ltd
T7334,A0018,A1317,91174.86,2025-03-26T17:18:00,PAYMENT,CASH,Mumbai,0.69,LMN Ltd
T7335,A1231,A1322,263398.49,2025-04-29T02:12:00,WITHDRAWAL,UPI,Bangalore,0.54,ABC Corp
T7336,A0872,A0261,235399.55,2025-01-01T12:02:00,TRANSFER,UPI,Hyderabad,0.72,LMN Ltd
T7337,A0043,A1124,167186.18,2025-03-29T15:56:00,WITHDRAWAL,IMPS,Chennai,0.13,LMN Ltd
T7338,A0431,A1369,67658.5,2025-03-30T04:17:00,DEPOSIT,RTGS,Delhi,0.97,-
T7339,A0563,A1102,232671.47,2025-03-03T17:14:00,TRANSFER,UPI,Bangalore,0.06,ABC Corp
T7340,A0916,A0572,235321.5,2025-02-11T05:17:00,TRANSFER,RTGS,Hyderabad,0.46,-
T7341,A0938,A0157,174515.77,2025-02-24T04:19:00,DEPOSIT,UPI,Hyderabad,0.04,XYZ Pvt Ltd
T7342,A0440,A1185,19875.17,2025-01-19T23:41:00,WITHDRAWAL,CASH,Mumbai,0.94,ABC Corp
T7343,A0652,A0947,136271.97,2025-04-12T02:25:00,PAYMENT,CASH,Chennai,0.69,LMN Ltd
T7344,A0774,A1224,191185.13,2025-05-11T12:23:00,WITHDRAWAL,CASH,Delhi,0.82,ABC Corp
T7345,A0231,A0561,297516.67,2025-04-26T14:38:00,PAYMENT,IMPS,Hyderabad,0.11,-
T7346,A1045,A0911,290822.98,2025-01-22T19:05:00,WITHDRAWAL,NEFT,Mumbai,0.95,-
T7347,A1143,A0184,4790.73,2025-01-10T04:50:00,DEPOSIT,UPI,Bangalore,0.91,LMN Ltd
T7348,A1393,A0107,54036.09,2025-04-09T11:08:00,TRANSFER,IMPS,Delhi,0.99,-
T7349,A1069,A1057,251657.75,2025-03-26T09:55:00,PAYMENT,IMPS,Bangalore,0.07,ABC Corp
T7350,A0659,A0036,112636.81,2025-02-22T01:18:00,WITHDRAWAL,RTGS,Mumbai,0.64,XYZ Pvt Ltd
T7351,A0491,A0414,248222.16,2025-05-09T03:06:00,PAYMENT,RTGS,Chennai,0.85,XYZ Pvt Ltd
T7352,A1209,A1177,262411.4,2025-04-25T15:02:00,WITHDRAWAL,CASH,Bangalore,0.81,-
T7353,A0642,A0481,86400.47,2025-01-13T16:20:00,DEPOSIT,IMPS,Chennai,0.51,-
T7354,A0035,A1483,38609.92,2025-02-10T10:01:00,TRANSFER,NEFT,Hyderabad,0.13,ABC Corp
T7355,A1271,A0332,250115.97,2025-02-01T14:35:00,PAYMENT,IMPS,Chennai,0.36,XYZ Pvt Ltd
T7356,A1151,A1197,298270.1,2025-04-22T09:52:00,WITHDRAWAL,CASH,Delhi,0.87,LMN Ltd
T7357,A0266,A1092,52654.0,2025-03-10T11:20:00,WITHDRAWAL,NEFT,Mumbai,0.15,ABC Corp
T7358,A0289,A1434,197690.58,2025-03-11T01:24:00,PAYMENT,IMPS,Chennai,0.88,XYZ Pvt Ltd
T7359,A1097,A0208,142281.26,2025-03-23T19:25:00,DEPOSIT,RTGS,Chennai,0.19,ABC Corp
T7360,A0489,A0510,218632.3,2025-01-16T11:56:00,PAYMENT,IMPS,Bangalore,0.58,ABC Corp
T7361,A0537,A0786,48768.11,2025-05-18T23:12:00,WITHDRAWAL,NEFT,Bangalore,0.02,-
T7362,A0739,A1414,48231.44,2025-04-26T06:13:00,DEPOSIT,RTGS,Mumbai,0.2,LMN Ltd
T7363,A0650,A0832,277564.93,2025-01-24T12:05:00,WITHDRAWAL,NEFT,Mumbai,0.77,LMN Ltd
T7364,A1103,A0834,1347.25,2025-01-19T02:46:00,TRANSFER,RTGS,Chennai,0.97,ABC Corp
T7365,A1242,A0354,43067.04,2025-03-24T13:05:00,TRANSFER,RTGS,Hyderabad,0.28,LMN Ltd
T7366,A0910,A0725,76516.93,2025-01-30T15:13:00,DEPOSIT,IMPS,Chennai,0.75,LMN Ltd
T7367,A0989,A1423,9236.71,2025-01-18T14:41:00,TRANSFER,IMPS,Mumbai,0.3,-
T7368,A0136,A1135,269478.93,2025-05-11T16:38:00,TRANSFER,NEFT,Chennai,0.08,XYZ Pvt Ltd
T7369,A1431,A0077,272944.89,2025-03-12T00:30:00,PAYMENT,UPI,Bangalore,0.79,LMN Ltd
T7370,A0349,A1252,30175.07,2025-02-21T01:16:00,DEPOSIT,CASH,Mumbai,0.48,LMN Ltd
T7371,A0942,A0822,70617.41,2025-04-25T00:11:00,WITHDRAWAL,NEFT,Hyderabad,0.59,LMN Ltd
T7372,A0490,A0276,49741.56,2025-04-01T13:40:00,WITHDRAWAL,NEFT,Mumbai,0.3,-
T7373,A0770,A0307,115575.54,2025-05-17T21:36:00,TRANSFER,RTGS,Mumbai,0.41,ABC Corp
T7374,A0404,A0939,53124.8,2025-03-30T23:10:00,TRANSFER,NEFT,Bangalore,0.02,XYZ Pvt Ltd
T7375,A1429,A0008,73803.57,2025-05-01T00:04:00,DEPOSIT,UPI,Bangalore,0.52,LMN Ltd
T7376,A0030,A0120,73795.83,2025-01-17T13:46:00,DEPOSIT,RTGS,Mumbai,0.67,XYZ Pvt Ltd
T7377,A1467,A1395,231387.28,2025-04-29T19:27:00,TRANSFER,NEFT,Delhi,0.96,ABC Corp
T7378,A0930,A0365,96195.48,2025-04-24T08:25:00,WITHDRAWAL,RTGS,Chennai,0.71,-
T7379,A0865,A0108,55838.11,2025-04-27T20:00:00,DEPOSIT,CASH,Chennai,0.59,XYZ Pvt Ltd
T7380,A1297,A1009,103502.01,2025-01-12T05:31:00,TRANSFER,IMPS,Mumbai,0.83,LMN Ltd
T7381,A1210,A0631,275696.52,2025-03-29T01:42:00,TRANSFER,IMPS,Chennai,0.5,-
T7382,A1358,A0996,93023.04,2025-03-18T19:02:00,WITHDRAWAL,CASH,Bangalore,0.78,XYZ Pvt Ltd
