txn_id,from_account,to_account,amount,timestamp,txn_type,channel,location,kyc_risk,company,transaction_count,total_amount,avg_amount,std_amount,txn_type_encoded,channel_encoded,location_encoded,company_encoded,fraud_probability,predicted_fraud
T7805,A0101,A1270,97096.72,2025-04-05T23:23:00,DEPOSIT,IMPS,Mumbai,0.25,-,6,1081511.6400000001,180251.94000000003,84339.18872356054,0,1,4,0,1.0,1
T7806,A0213,A1054,273341.94,2025-02-20T12:25:00,WITHDRAWAL,UPI,Bangalore,0.2,LMN Ltd,5,544617.01,108923.402,103942.63484671472,3,4,0,2,1.0,1
T7807,A0633,A0090,214593.58,2025-04-22T17:19:00,DEPOSIT,IMPS,Delhi,0.62,LMN Ltd,7,825193.08,117884.72571428571,82990.05127185947,0,1,2,2,1.0,1
T7809,A0165,A1340,240981.87,2025-05-10T12:57:00,TRANSFER,UPI,Chennai,0.39,-,8,1524861.86,190607.7325,100308.41283728652,2,4,1,0,1.0,1
T7810,A1252,A0218,75679.93,2025-02-26T23:17:00,PAYMENT,UPI,Chennai,0.62,ABC Corp,7,1064133.67,152019.0957142857,79369.20190205306,1,4,1,1,1.0,1
T7811,A1058,A1494,128585.12,2025-04-24T19:15:00,WITHDRAWAL,CASH,Chennai,0.45,ABC Corp,10,1529322.94,152932.294,73900.79499718829,3,0,1,1,1.0,1
T7812,A1165,A1080,188166.06,2025-02-11T09:09:00,TRANSFER,RTGS,Delhi,0.41,XYZ Pvt Ltd,7,677333.03,96761.86142857143,56631.93730474452,2,3,2,3,1.0,1
T7813,A1193,A0442,232748.11,2025-02-07T02:06:00,TRANSFER,CASH,Hyderabad,0.15,LMN Ltd,4,817603.2,204400.8,38870.1238832028,2,0,3,2,1.0,1
T7814,A0184,A0075,107468.3,2025-03-06T11:34:00,DEPOSIT,NEFT,Chennai,0.28,XYZ Pvt Ltd,6,1153684.27,192280.71166666667,55135.70168854602,0,2,1,3,1.0,1
T7815,A0196,A1297,287798.4,2025-05-11T08:54:00,DEPOSIT,NEFT,Hyderabad,0.27,XYZ Pvt Ltd,7,1177579.7,168225.67142857143,97278.05850813865,0,2,3,3,1.0,1
T7816,A0908,A0179,295921.46,2025-02-15T19:49:00,TRANSFER,IMPS,Chennai,0.95,XYZ Pvt Ltd,8,1690498.56,211312.32,68788.22134858763,2,1,1,3,1.0,1
T7817,A0133,A0447,227013.14,2025-03-30T11:29:00,TRANSFER,NEFT,Bangalore,0.62,XYZ Pvt Ltd,16,2310225.64,144389.1025,99591.02148710265,2,2,0,3,1.0,1
T7818,A0482,A0558,157083.85,2025-01-15T23:50:00,DEPOSIT,NEFT,Hyderabad,0.58,XYZ Pvt Ltd,6,856947.04,142824.50666666668,95268.08235803273,0,2,3,3,1.0,1
T7819,A0594,A1317,42132.42,2025-03-27T16:56:00,TRANSFER,UPI,Delhi,0.28,ABC Corp,7,932436.49,133205.21285714285,89453.05547690376,2,4,2,1,1.0,1
T7820,A0158,A0599,44719.16,2025-01-31T06:35:00,DEPOSIT,UPI,Chennai,0.74,XYZ Pvt Ltd,7,1093655.41,156236.48714285714,111260.45304944756,0,4,1,3,1.0,1
T7821,A0397,A1474,59581.29,2025-02-14T23:46:00,PAYMENT,CASH,Hyderabad,0.94,XYZ Pvt Ltd,8,1174918.6,146864.825,120110.92891289842,1,0,3,3,1.0,1
T7822,A1147,A1151,88216.89,2025-05-08T12:38:00,PAYMENT,NEFT,Delhi,0.72,ABC Corp,6,609541.21,101590.20166666666,68837.60027140731,1,2,2,1,1.0,1
T7823,A1396,A1031,273717.8,2025-05-01T08:52:00,WITHDRAWAL,IMPS,Chennai,0.07,LMN Ltd,6,1085478.17,180913.02833333332,97724.00611984293,3,1,1,2,1.0,1
T7824,A1063,A1125,161489.42,2025-01-25T23:30:00,DEPOSIT,UPI,Delhi,0.11,LMN Ltd,6,835991.5,139331.91666666666,106391.0913869312,0,4,2,2,1.0,1
T7825,A1484,A0959,1616.97,2025-04-24T11:10:00,WITHDRAWAL,CASH,Chennai,0.91,ABC Corp,9,1180997.26,131221.91777777777,111125.17546986605,3,0,1,1,1.0,1
T7826,A1354,A1181,133804.0,2025-04-05T09:03:00,WITHDRAWAL,IMPS,Chennai,0.55,ABC Corp,9,1354168.99,150463.2211111111,105186.13201581275,3,1,1,1,1.0,1
T7827,A1410,A1100,25217.1,2025-03-29T18:11:00,DEPOSIT,UPI,Hyderabad,0.74,-,11,1398334.54,127121.32181818182,83711.28355034042,0,4,3,0,1.0,1
T7828,A0754,A1457,145821.55,2025-05-17T15:12:00,DEPOSIT,RTGS,Chennai,0.18,XYZ Pvt Ltd,5,753832.4299999999,150766.48599999998,86982.31835835849,0,3,1,3,1.0,1
T7829,A0394,A0535,52775.21,2025-02-07T05:23:00,WITHDRAWAL,RTGS,Bangalore,0.87,XYZ Pvt Ltd,9,1208775.25,134308.36111111112,100057.85648675502,3,3,0,3,1.0,1
T7832,A0457,A0848,13641.33,2025-04-15T21:51:00,DEPOSIT,UPI,Chennai,0.71,XYZ Pvt Ltd,8,1266213.71,158276.71375,87126.11345978983,0,4,1,3,1.0,1
T7833,A0491,A0748,281667.87,2025-04-29T21:16:00,DEPOSIT,UPI,Bangalore,0.11,XYZ Pvt Ltd,11,2031360.6300000001,184669.1481818182,90052.60973449219,0,4,0,3,1.0,1
T7834,A0828,A0012,209861.5,2025-03-03T04:52:00,WITHDRAWAL,NEFT,Mumbai,0.88,XYZ Pvt Ltd,3,431323.93,143774.64333333334,59248.852583906075,3,2,4,3,0.94,1
T7835,A0340,A1248,284037.49,2025-04-12T16:04:00,PAYMENT,RTGS,Bangalore,0.39,ABC Corp,8,1479168.4,184896.05,106773.41995662164,1,3,0,1,1.0,1
T7836,A0787,A0248,63302.43,2025-01-31T06:19:00,TRANSFER,CASH,Mumbai,0.33,XYZ Pvt Ltd,8,1160547.06,145068.3825,100453.82922829398,2,0,4,3,1.0,1
T7837,A0501,A0960,279588.7,2025-01-06T23:16:00,WITHDRAWAL,RTGS,Hyderabad,0.04,-,8,1310010.09,163751.26125,94015.16209101099,3,3,3,0,1.0,1
T7838,A0352,A0090,17838.88,2025-03-16T10:21:00,WITHDRAWAL,RTGS,Delhi,0.33,-,11,1511134.8,137375.8909090909,87464.62449075402,3,3,2,0,1.0,1
T7839,A1045,A0968,238857.1,2025-01-31T04:11:00,WITHDRAWAL,UPI,Delhi,0.33,ABC Corp,6,1162067.08,193677.84666666668,106741.0459295223,3,4,2,1,1.0,1
T7840,A1483,A1183,179281.83,2025-01-20T07:38:00,TRANSFER,IMPS,Delhi,0.21,-,9,1608142.23,178682.47,92203.12664176905,2,1,2,0,1.0,1
T7841,A0585,A0364,49715.39,2025-04-05T09:13:00,TRANSFER,RTGS,Bangalore,0.96,ABC Corp,7,818182.61,116883.23,77181.46344751072,2,3,0,1,1.0,1
T7842,A0406,A0940,72220.8,2025-03-05T16:15:00,TRANSFER,UPI,Bangalore,0.38,LMN Ltd,10,1268137.4100000001,126813.74100000001,80518.17009815824,2,4,0,2,1.0,1
T7843,A0164,A0514,136249.5,2025-04-30T03:39:00,PAYMENT,RTGS,Delhi,0.67,ABC Corp,6,729354.23,121559.03833333333,111294.17698607424,1,3,2,1,1.0,1
T7844,A1172,A0105,258412.83,2025-03-09T09:27:00,TRANSFER,CASH,Bangalore,0.66,LMN Ltd,10,1371185.47,137118.547,95582.83938779446,2,0,0,2,1.0,1
T7845,A0364,A1387,138045.25,2025-05-04T12:45:00,PAYMENT,IMPS,Mumbai,0.72,ABC Corp,9,1327378.18,147486.46444444443,84188.89896741482,1,1,4,1,1.0,1
T7846,A1216,A1010,111320.64,2025-02-08T13:26:00,TRANSFER,CASH,Delhi,0.13,ABC Corp,9,641593.52,71288.16888888889,56150.865014979376,2,0,2,1,0.98,1
T7847,A0453,A1232,189504.06,2025-01-31T16:34:00,WITHDRAWAL,IMPS,Bangalore,0.73,-,5,765803.61,153160.722,100661.7135411119,3,1,0,0,1.0,1
T7848,A1478,A0256,106982.1,2025-04-26T12:31:00,DEPOSIT,NEFT,Mumbai,0.12,XYZ Pvt Ltd,10,1797660.77,179766.077,80978.44079313937,0,2,4,3,1.0,1
T7850,A0443,A1376,269760.6,2025-05-08T02:13:00,TRANSFER,IMPS,Hyderabad,0.8,LMN Ltd,7,1341934.5699999998,191704.93857142856,71637.80225479454,2,1,3,2,1.0,1
T7851,A1143,A1155,289733.74,2025-01-29T20:53:00,TRANSFER,IMPS,Hyderabad,0.88,LMN Ltd,6,800585.79,133430.965,127392.41921394251,2,1,3,2,1.0,1
T7852,A0785,A1252,144251.5,2025-04-15T20:01:00,DEPOSIT,RTGS,Mumbai,0.72,LMN Ltd,7,1015499.31,145071.33000000002,36646.70702165565,0,3,4,2,1.0,1
T7853,A0236,A1023,227716.5,2025-01-01T20:41:00,WITHDRAWAL,IMPS,Bangalore,0.85,-,7,1196516.47,170930.92428571428,78924.90609899616,3,1,0,0,1.0,1
T7854,A1309,A1279,47702.17,2025-03-04T01:34:00,TRANSFER,UPI,Mumbai,0.43,LMN Ltd,10,1571338.19,157133.819,81124.23601992789,2,4,4,2,1.0,1
T7855,A0412,A1342,205663.03,2025-04-14T13:19:00,DEPOSIT,CASH,Hyderabad,0.34,XYZ Pvt Ltd,9,1161775.58,129086.17555555556,94190.30207806044,0,0,3,3,1.0,1
T7856,A0986,A0176,120893.7,2025-03-08T12:27:00,DEPOSIT,NEFT,Bangalore,0.78,XYZ Pvt Ltd,13,2132535.4,164041.1846153846,66159.39974765197,0,2,0,3,1.0,1
T7857,A0820,A0372,268812.3,2025-03-02T00:32:00,WITHDRAWAL,NEFT,Chennai,0.43,-,10,1269107.91,126910.791,90869.10009000069,3,2,1,0,1.0,1
T7858,A0551,A1201,215029.14,2025-02-02T11:18:00,TRANSFER,UPI,Chennai,0.9,ABC Corp,7,741125.23,105875.03285714285,81682.77831011702,2,4,1,1,1.0,1
T7859,A0728,A0075,118059.04,2025-03-22T00:14:00,WITHDRAWAL,RTGS,Delhi,0.31,-,13,2179156.13,167627.3946153846,65217.11874627303,3,3,2,0,1.0,1
T7860,A1315,A0098,201475.69,2025-02-11T22:31:00,WITHDRAWAL,IMPS,Bangalore,0.07,XYZ Pvt Ltd,5,731784.9,146356.98,72518.40306980324,3,1,0,3,1.0,1
T7861,A1356,A0386,255945.96,2025-05-14T01:21:00,PAYMENT,CASH,Delhi,0.56,LMN Ltd,8,1685002.8299999998,210625.35374999998,72483.2020184523,1,0,2,2,1.0,1
T7862,A0876,A0010,174462.53,2025-04-22T06:20:00,PAYMENT,CASH,Delhi,0.96,ABC Corp,13,1660004.04,127692.61846153847,64829.17592804851,1,0,2,1,1.0,1
T7863,A0034,A0979,191199.1,2025-04-21T02:53:00,PAYMENT,NEFT,Hyderabad,0.67,LMN Ltd,9,1613127.37,179236.37444444446,66360.78799116994,1,2,3,2,1.0,1
T7864,A0104,A0387,246604.25,2025-04-06T01:45:00,PAYMENT,CASH,Mumbai,0.01,LMN Ltd,8,1326985.33,165873.16625,90355.40347991638,1,0,4,2,1.0,1
T7865,A0678,A0553,94521.22,2025-04-14T18:57:00,WITHDRAWAL,NEFT,Bangalore,0.96,XYZ Pvt Ltd,8,1284035.15,160504.39375,97978.66466850409,3,2,0,3,1.0,1
T7866,A0156,A0753,211310.19,2025-01-30T20:06:00,WITHDRAWAL,RTGS,Mumbai,0.54,LMN Ltd,4,655597.71,163899.4275,110234.78347211657,3,3,4,2,1.0,1
T7867,A0979,A1082,176000.73,2025-04-29T01:05:00,PAYMENT,UPI,Mumbai,0.35,ABC Corp,12,2245205.4,187100.44999999998,84233.74528353942,1,4,4,1,1.0,1
T7868,A0888,A1165,2975.74,2025-03-17T11:37:00,PAYMENT,IMPS,Chennai,0.26,ABC Corp,11,1604453.69,145859.42636363636,82387.78410742934,1,1,1,1,1.0,1
T7869,A0496,A1124,230609.67,2025-04-24T00:13:00,WITHDRAWAL,NEFT,Hyderabad,0.49,XYZ Pvt Ltd,5,1026846.23,205369.24599999998,74748.14975940995,3,2,3,3,1.0,1
T7870,A0389,A0846,227594.99,2025-03-04T15:00:00,PAYMENT,CASH,Chennai,0.04,ABC Corp,4,870747.35,217686.8375,51858.16088062795,1,0,1,1,1.0,1
T7871,A0792,A0636,157822.17,2025-03-25T19:29:00,PAYMENT,UPI,Bangalore,0.91,XYZ Pvt Ltd,7,1511611.29,215944.47,68486.71697195424,1,4,0,3,1.0,1
T7872,A0522,A0788,296142.58,2025-03-09T00:22:00,TRANSFER,CASH,Bangalore,0.91,XYZ Pvt Ltd,8,1142648.45,142831.05625,89959.71849224519,2,0,0,3,1.0,1
T7873,A0254,A0126,145481.96,2025-04-19T00:54:00,WITHDRAWAL,NEFT,Mumbai,0.36,-,11,1725623.58,156874.8709090909,77524.73044660878,3,2,4,0,1.0,1
T7874,A1043,A1111,243869.51,2025-01-09T01:45:00,TRANSFER,NEFT,Delhi,0.74,ABC Corp,9,1814876.38,201652.9311111111,98337.16860583457,2,2,2,1,1.0,1
T7875,A0034,A1479,147704.74,2025-03-16T15:45:00,TRANSFER,NEFT,Mumbai,0.35,XYZ Pvt Ltd,9,1613127.37,179236.37444444446,66360.78799116994,2,2,4,3,1.0,1
T7876,A0033,A1232,86647.88,2025-03-26T08:28:00,DEPOSIT,CASH,Mumbai,0.26,XYZ Pvt Ltd,8,1023535.52,127941.94,92511.63747309786,0,0,4,3,1.0,1
T7877,A0781,A1384,29559.26,2025-04-07T23:37:00,TRANSFER,NEFT,Mumbai,0.59,LMN Ltd,10,1784409.86,178440.986,83594.02518523029,2,2,4,2,1.0,1
T7878,A0670,A0182,93358.14,2025-05-15T10:23:00,WITHDRAWAL,CASH,Chennai,0.11,XYZ Pvt Ltd,10,1640045.1500000001,164004.515,95484.44508864598,3,0,1,3,1.0,1
T7879,A1405,A0073,117782.58,2025-02-17T09:44:00,WITHDRAWAL,IMPS,Mumbai,0.83,XYZ Pvt Ltd,5,672827.54,134565.508,79737.72389300074,3,1,4,3,1.0,1
T7880,A1319,A0043,224686.61,2025-04-16T06:40:00,WITHDRAWAL,NEFT,Mumbai,0.43,ABC Corp,5,843751.69,168750.338,98147.35832554344,3,2,4,1,1.0,1
T7881,A1290,A1170,159075.0,2025-02-03T16:56:00,DEPOSIT,CASH,Mumbai,0.88,XYZ Pvt Ltd,6,716195.23,119365.87166666666,74559.57545016748,0,0,4,3,1.0,1
T7882,A1012,A0686,209619.47,2025-04-24T06:19:00,PAYMENT,UPI,Hyderabad,0.31,ABC Corp,7,1329004.74,189857.82,68644.97166021874,1,4,3,1,1.0,1
T7883,A0643,A0551,252181.28,2025-02-04T07:22:00,PAYMENT,CASH,Hyderabad,0.31,ABC Corp,8,1435262.3599999999,179407.79499999998,86306.56023667031,1,0,3,1,1.0,1
T7884,A0120,A0623,71290.7,2025-01-17T05:11:00,WITHDRAWAL,IMPS,Mumbai,0.36,ABC Corp,6,1158148.24,193024.70666666667,119073.6701133868,3,1,4,1,1.0,1
T7885,A1154,A0954,108344.39,2025-02-27T16:39:00,WITHDRAWAL,IMPS,Mumbai,0.26,-,5,1017005.97,203401.194,65553.24048015803,3,1,4,0,1.0,1
T7886,A1230,A0039,170491.48,2025-01-23T13:55:00,DEPOSIT,CASH,Delhi,0.38,ABC Corp,8,1035164.53,129395.56625,108340.27184461847,0,0,2,1,1.0,1
T7887,A1172,A0160,229443.94,2025-05-04T14:24:00,TRANSFER,IMPS,Delhi,0.05,ABC Corp,10,1371185.47,137118.547,95582.83938779446,2,1,2,1,1.0,1
T7888,A0917,A0685,97589.96,2025-02-15T03:45:00,WITHDRAWAL,RTGS,Hyderabad,0.84,-,7,853090.74,121870.10571428572,66574.60553460626,3,3,3,0,1.0,1
T7889,A0676,A0108,252200.09,2025-03-22T02:22:00,PAYMENT,IMPS,Delhi,0.31,-,10,1369075.76,136907.576,90878.2492004983,1,1,2,0,1.0,1
T7890,A0321,A0374,65266.73,2025-02-20T11:08:00,TRANSFER,CASH,Chennai,0.16,LMN Ltd,7,1307246.44,186749.49142857143,99124.6861943864,2,0,1,2,1.0,1
T7891,A0713,A1005,59552.93,2025-02-15T00:25:00,WITHDRAWAL,RTGS,Bangalore,0.02,LMN Ltd,8,1156647.4,144580.925,61628.17961842062,3,3,0,2,1.0,1
T7892,A1220,A1281,31658.45,2025-04-16T03:33:00,PAYMENT,IMPS,Chennai,0.34,-,10,1129919.89,112991.98899999999,73128.39134826811,1,1,1,0,1.0,1
T7893,A1337,A0494,201575.56,2025-03-29T10:44:00,TRANSFER,CASH,Hyderabad,0.98,XYZ Pvt Ltd,12,1805938.0799999998,150494.84,94360.34868657384,2,0,3,3,1.0,1
T7894,A0704,A0518,207536.37,2025-01-25T22:04:00,TRANSFER,IMPS,Delhi,0.37,ABC Corp,5,667375.25,133475.05,107693.34462070788,2,1,2,1,1.0,1
T7895,A0724,A0364,129760.3,2025-02-17T14:12:00,WITHDRAWAL,IMPS,Chennai,0.89,ABC Corp,8,1268971.93,158621.49125,73984.0931074184,3,1,1,1,1.0,1
T7896,A0933,A0307,50498.24,2025-04-09T01:19:00,DEPOSIT,NEFT,Bangalore,1.0,LMN Ltd,2,240759.63,120379.815,98827.47112499265,0,2,0,2,0.97,1
T7897,A0796,A0605,287709.48,2025-01-22T22:55:00,PAYMENT,RTGS,Hyderabad,0.98,-,10,1570485.65,157048.565,91243.88648824305,1,3,3,0,1.0,1
T7898,A0642,A0936,170756.5,2025-01-18T01:20:00,PAYMENT,NEFT,Chennai,0.28,XYZ Pvt Ltd,9,964691.84,107187.98222222221,50285.647267226705,1,2,1,3,1.0,1
T7899,A0460,A0455,156638.62,2025-04-26T21:23:00,TRANSFER,IMPS,Chennai,0.81,-,6,763754.46,127292.40999999999,57428.36485642892,2,1,1,0,1.0,1
T7900,A1374,A1014,268751.69,2025-04-20T10:28:00,DEPOSIT,UPI,Hyderabad,0.7,-,8,1448217.4300000002,181027.17875000002,88306.03834130992,0,4,3,0,1.0,1
T7901,A1348,A0062,260312.11,2025-01-08T16:34:00,TRANSFER,CASH,Chennai,0.22,-,12,1373071.85,114422.65416666667,89449.01443856886,2,0,1,0,1.0,1
T7902,A1327,A0355,17753.43,2025-03-24T04:00:00,DEPOSIT,CASH,Chennai,0.89,XYZ Pvt Ltd,9,1145966.02,127329.55777777778,95050.23718016842,0,0,1,3,1.0,1
T7903,A0247,A0665,5495.62,2025-03-02T11:40:00,PAYMENT,UPI,Hyderabad,0.6,XYZ Pvt Ltd,7,839378.5700000001,119911.2242857143,93439.47782744523,1,4,3,3,1.0,1
T7904,A1034,A0512,201767.79,2025-02-08T13:22:00,PAYMENT,UPI,Bangalore,0.97,-,7,1103756.53,157679.5042857143,53589.968834245105,1,4,0,0,1.0,1
T7905,A0112,A1019,140246.5,2025-04-10T11:10:00,TRANSFER,RTGS,Bangalore,0.84,ABC Corp,7,983930.13,140561.44714285716,103477.46859747403,2,3,0,1,1.0,1
T7906,A0993,A1488,242358.3,2025-01-19T15:49:00,DEPOSIT,CASH,Bangalore,0.07,ABC Corp,9,1552113.91,172457.10111111111,111635.86946445488,0,0,0,1,1.0,1
T7907,A0662,A0575,206768.71,2025-04-09T10:24:00,WITHDRAWAL,UPI,Chennai,0.38,-,9,1438651.2,159850.13333333333,83215.39475118906,3,4,1,0,1.0,1
T7908,A0987,A0828,259536.76,2025-04-01T17:04:00,TRANSFER,NEFT,Mumbai,0.31,LMN Ltd,10,1471368.67,147136.867,57908.47182132432,2,2,4,2,1.0,1
T7909,A1081,A0763,277639.36,2025-04-19T23:37:00,WITHDRAWAL,NEFT,Hyderabad,0.04,LMN Ltd,3,658250.0800000001,219416.69333333336,105209.19150764981,3,2,3,2,1.0,1
T7910,A0086,A0844,64636.76,2025-04-22T17:58:00,PAYMENT,CASH,Chennai,0.08,-,7,1333360.15,190480.0214285714,102888.9472455784,1,0,1,0,1.0,1
T7911,A0920,A1392,106759.16,2025-02-24T12:13:00,TRANSFER,RTGS,Bangalore,0.68,XYZ Pvt Ltd,12,1917823.66,159818.63833333334,104248.63735960536,2,3,0,3,1.0,1
T7912,A1092,A0994,125270.42,2025-04-06T09:28:00,WITHDRAWAL,UPI,Hyderabad,0.64,XYZ Pvt Ltd,7,771936.66,110276.66571428571,84323.91184832585,3,4,3,3,1.0,1
T7913,A1232,A0623,223631.92,2025-03-05T14:54:00,TRANSFER,CASH,Chennai,0.68,ABC Corp,5,1058296.33,211659.266,61214.824692581045,2,0,1,1,1.0,1
T7914,A0464,A1293,256655.95,2025-04-26T22:26:00,WITHDRAWAL,NEFT,Chennai,0.51,LMN Ltd,9,1494809.56,166089.95111111112,108350.37735074248,3,2,1,2,1.0,1
T7915,A0291,A0118,80548.26,2025-05-04T17:54:00,DEPOSIT,IMPS,Delhi,0.73,-,8,1262594.93,157824.36625,61868.29681779027,0,1,2,0,1.0,1
T7916,A0314,A0863,88617.11,2025-01-25T18:54:00,TRANSFER,UPI,Chennai,0.82,XYZ Pvt Ltd,6,999143.29,166523.88166666668,111035.24350337517,2,4,1,3,1.0,1
T7917,A0899,A0961,92472.51,2025-03-24T09:34:00,WITHDRAWAL,NEFT,Delhi,0.97,-,6,786912.79,131152.13166666668,69010.50508842937,3,2,2,0,1.0,1
T7918,A0033,A0640,284427.91,2025-02-22T12:35:00,TRANSFER,UPI,Bangalore,0.96,ABC Corp,8,1023535.52,127941.94,92511.63747309786,2,4,0,1,1.0,1
T7919,A1354,A1143,110730.92,2025-02-01T10:04:00,DEPOSIT,RTGS,Hyderabad,0.92,XYZ Pvt Ltd,9,1354168.99,150463.2211111111,105186.13201581275,0,3,3,3,1.0,1
T7920,A0792,A0778,136286.04,2025-05-09T17:17:00,TRANSFER,NEFT,Bangalore,0.86,-,7,1511611.29,215944.47,68486.71697195424,2,2,0,0,1.0,1
T7921,A0158,A0615,193097.57,2025-03-01T09:47:00,PAYMENT,UPI,Bangalore,0.77,ABC Corp,7,1093655.41,156236.48714285714,111260.45304944756,1,4,0,1,1.0,1
T7922,A0100,A0129,13898.28,2025-03-27T08:52:00,DEPOSIT,IMPS,Mumbai,0.74,XYZ Pvt Ltd,11,1604322.1,145847.46363636365,101196.06471773943,0,1,4,3,1.0,1
T7923,A0693,A0031,263988.9,2025-05-05T07:04:00,TRANSFER,IMPS,Hyderabad,0.21,XYZ Pvt Ltd,10,1983981.68,198398.168,107030.49441408522,2,1,3,3,1.0,1
T7924,A1116,A0833,11714.34,2025-01-25T22:00:00,WITHDRAWAL,CASH,Bangalore,0.08,-,8,1200672.11,150084.01375,96996.74514425272,3,0,0,0,1.0,1
T7925,A1035,A0316,266138.95,2025-04-13T01:51:00,TRANSFER,IMPS,Hyderabad,0.75,ABC Corp,9,1552341.12,172482.34666666668,95983.85858870049,2,1,3,1,1.0,1
T7926,A0726,A1311,38239.52,2025-03-21T11:09:00,PAYMENT,UPI,Delhi,0.32,LMN Ltd,10,1320789.56,132078.956,72960.31391519184,1,4,2,2,1.0,1
T7927,A0388,A1117,220645.75,2025-03-13T14:30:00,PAYMENT,NEFT,Hyderabad,0.53,XYZ Pvt Ltd,8,1255134.6400000001,156891.83000000002,68251.23890680833,1,2,3,3,1.0,1
T7928,A0798,A0282,110926.42,2025-04-24T07:24:00,WITHDRAWAL,UPI,Delhi,0.41,ABC Corp,10,1653910.11,165391.011,86480.73977254427,3,4,2,1,1.0,1
T7929,A0042,A0549,90469.13,2025-02-14T16:18:00,PAYMENT,IMPS,Hyderabad,0.93,XYZ Pvt Ltd,8,784627.64,98078.455,75695.50617224249,1,1,3,3,1.0,1
T7930,A0935,A0417,94068.15,2025-01-28T05:14:00,PAYMENT,CASH,Hyderabad,0.09,LMN Ltd,9,1489335.55,165481.7277777778,85737.78943519521,1,0,3,2,1.0,1
T7931,A0345,A1383,116012.51,2025-05-08T22:42:00,PAYMENT,NEFT,Mumbai,0.79,LMN Ltd,7,887074.01,126724.85857142857,51229.0406995838,1,2,4,2,1.0,1
T7932,A0825,A0731,243623.18,2025-03-14T13:31:00,TRANSFER,CASH,Hyderabad,0.91,ABC Corp,7,1623978.51,231996.93,66307.45173856958,2,0,3,1,1.0,1
T7933,A0166,A0913,5031.91,2025-01-20T23:31:00,WITHDRAWAL,NEFT,Bangalore,0.7,ABC Corp,9,1448463.75,160940.41666666666,119496.98543576623,3,2,0,1,1.0,1
T7934,A1320,A0656,145855.91,2025-04-09T03:09:00,PAYMENT,NEFT,Mumbai,0.18,XYZ Pvt Ltd,7,1286475.47,183782.21,60120.52688444993,1,2,4,3,1.0,1
T7935,A0311,A1121,109751.82,2025-02-02T13:28:00,WITHDRAWAL,UPI,Mumbai,0.34,ABC Corp,8,1420701.98,177587.7475,76481.26590875362,3,4,4,1,1.0,1
T7936,A0325,A0274,213705.58,2025-04-01T05:20:00,PAYMENT,RTGS,Delhi,0.78,LMN Ltd,8,1321772.49,165221.56125,93149.17532818671,1,3,2,2,1.0,1
T7937,A1129,A0234,101091.39,2025-01-11T01:57:00,DEPOSIT,RTGS,Delhi,0.89,LMN Ltd,7,977968.15,139709.73571428572,76560.11551373097,0,3,2,2,1.0,1
T7938,A0585,A1334,224713.71,2025-05-02T17:35:00,PAYMENT,IMPS,Bangalore,0.07,XYZ Pvt Ltd,7,818182.61,116883.23,77181.46344751072,1,1,0,3,1.0,1
T7939,A0105,A0770,72462.45,2025-04-07T23:26:00,DEPOSIT,NEFT,Bangalore,0.61,ABC Corp,4,630902.15,157725.5375,99267.06061093557,0,2,0,1,1.0,1
T7940,A0961,A0277,141536.49,2025-03-28T18:04:00,PAYMENT,CASH,Delhi,0.88,-,8,911794.6399999999,113974.32999999999,79584.13255427545,1,0,2,0,1.0,1
T7942,A1370,A1192,130850.81,2025-01-03T02:17:00,DEPOSIT,UPI,Delhi,0.61,ABC Corp,4,662605.02,165651.255,126916.3648016571,0,4,2,1,1.0,1
T7943,A1072,A1457,41365.26,2025-05-08T06:31:00,DEPOSIT,IMPS,Delhi,0.41,ABC Corp,6,790059.45,131676.57499999998,103222.76582176333,0,1,2,1,1.0,1
T7944,A0878,A0824,33621.31,2025-05-04T00:32:00,DEPOSIT,RTGS,Delhi,0.04,-,6,1057215.6400000001,176202.6066666667,108515.8558902642,0,3,2,0,1.0,1
T7945,A1238,A0958,262765.98,2025-02-24T14:12:00,WITHDRAWAL,NEFT,Mumbai,0.05,LMN Ltd,7,1061844.03,151692.0042857143,69168.27350322156,3,2,4,2,1.0,1
T7946,A0080,A0760,245100.91,2025-02-04T16:12:00,DEPOSIT,UPI,Hyderabad,0.24,LMN Ltd,7,840411.41,120058.77285714286,108805.90959606449,0,4,3,2,1.0,1
T7947,A0808,A1288,106185.38,2025-01-23T14:27:00,WITHDRAWAL,NEFT,Hyderabad,0.6,ABC Corp,9,1297400.76,144155.64,74818.00439731972,3,2,3,1,1.0,1
T7948,A0187,A0214,243593.92,2025-04-20T08:38:00,PAYMENT,UPI,Delhi,0.33,LMN Ltd,4,879469.21,219867.3025,33480.37511000873,1,4,2,2,1.0,1
T7949,A0946,A0434,223832.84,2025-01-16T21:55:00,PAYMENT,NEFT,Mumbai,0.17,ABC Corp,7,1249292.14,178470.3057142857,101169.03781772776,1,2,4,1,1.0,1
T7950,A0080,A0381,166460.82,2025-02-25T04:07:00,TRANSFER,IMPS,Delhi,0.33,-,7,840411.41,120058.77285714286,108805.90959606449,2,1,2,0,1.0,1
T7951,A0369,A0634,77573.21,2025-05-14T00:05:00,TRANSFER,NEFT,Mumbai,0.65,-,4,669697.84,167424.46,59950.927674588995,2,2,4,0,1.0,1
T7952,A0183,A0130,285739.77,2025-02-21T06:17:00,TRANSFER,NEFT,Chennai,0.95,-,10,1539382.67,153938.267,91141.43476791553,2,2,1,0,1.0,1
